Table,Column,column_id,max_length,Precision,Collation Name,is_nullable
CMC_SVZP_ZIP_AREA,GZCD_ZIP_PLUS_HIGH,7,4,0,Latin1_General_BIN,0
CMC_SVZP_ZIP_AREA,SVZP_LOCK_TOKEN,8,2,5,NULL,0
CMC_SVZP_ZIP_AREA,TXN1_ROW_ID,8,9,10,NULL,0
CMC_SVZP_ZIP_AREA,SVAR_ID,9,12,0,Latin1_General_BIN,0
CMC_SVZP_ZIP_AREA,ATXR_SOURCE_ID,9,8,23,NULL,0
CMC_SVZP_ZIP_AREA,SYS_LAST_UPD_DTM,10,8,23,NULL,1
CMC_SVZP_ZIP_AREA,MCCY_CTRY_CD,10,4,0,Latin1_General_BIN,0
CMC_SVZP_ZIP_AREA,GZCD_ZIP,11,11,0,Latin1_General_BIN,0
CMC_SVZP_ZIP_AREA,SYS_USUS_ID,11,48,0,Latin1_General_BIN,1
CMC_SVZP_ZIP_AREA,SYS_DBUSER_ID,12,48,0,Latin1_General_BIN,1
CMC_SVZP_ZIP_AREA,GZCD_ZIP_PLUS_LOW,12,4,0,Latin1_General_BIN,0
CMC_SVZP_ZIP_AREA,SVZP_EFF_DT,13,8,23,NULL,0
CMC_SVZP_ZIP_AREA,SVZP_TERM_DT,14,8,23,NULL,0
CMC_SVZP_ZIP_AREA,GZCD_ZIP_PLUS_HIGH,15,4,0,Latin1_General_BIN,0
CMC_SVZP_ZIP_AREA,SVZP_LOCK_TOKEN,16,2,5,NULL,0
CMC_SVZP_ZIP_AREA,ATXR_SOURCE_ID,17,8,23,NULL,0
CMC_SVZP_ZIP_AREA,SYS_LAST_UPD_DTM,18,8,23,NULL,1
CMC_SVZP_ZIP_AREA,SYS_USUS_ID,19,48,0,Latin1_General_BIN,1
CMC_SVZP_ZIP_AREA,SYS_DBUSER_ID,20,48,0,Latin1_General_BIN,1
CMC_SYPM_SYS_PARM,SYPM_RECORD_TYPE,1,4,0,Latin1_General_BIN,0
CMC_SYPM_SYS_PARM,SYPM_CAP_ADJ_PER,2,2,5,NULL,0
CMC_SYPM_SYS_PARM,SYPM_CAP_RUN_DAY,3,2,5,NULL,0
CMC_SYPM_SYS_PARM,SYPM_LAST_RUN_DT,4,8,23,NULL,0
CMC_SYPM_SYS_PARM,SYPM_LOCK_TOKEN,5,2,5,NULL,0
CMC_SYPM_SYS_PARM,ATXR_SOURCE_ID,6,8,23,NULL,0
CMC_SYRC_RUN_CTRL,SYRC_PROCESS_ID,1,10,0,Latin1_General_BIN,0
CMC_SYRC_RUN_CTRL,SYRC_STEP_ID,2,10,0,Latin1_General_BIN,0
CMC_SYRC_RUN_CTRL,SYRC_DATABASE_ID,3,10,0,Latin1_General_BIN,0
CMC_SYRC_RUN_CTRL,SYRC_CREATE_DT,4,8,23,NULL,0
CMC_SYRC_RUN_CTRL,SYRC_LAST_RUN_DT,5,8,23,NULL,0
CMC_SYRC_RUN_CTRL,SYRC_LAST_FROM_DT,6,8,23,NULL,0
CMC_SYRC_RUN_CTRL,SYRC_LAST_THRU_DT,7,8,23,NULL,0
CMC_SYRC_RUN_CTRL,SYRC_VARI_PARMS_1,8,250,0,Latin1_General_BIN,0
CMC_SYRC_RUN_CTRL,SYRC_VARI_PARMS_2,9,250,0,Latin1_General_BIN,0
CMC_SYRC_RUN_CTRL,SYRC_LOCK_TOKEN,10,2,5,NULL,0
CMC_TEMP_MEPR,MEME_CK,1,4,10,NULL,0
CMC_TEMP_MEPR,MEPR_PCP_TYPE,2,2,0,Latin1_General_BIN,0
CMC_TEMP_MEPR,PRPR_ID,3,12,0,Latin1_General_BIN,0
CMC_TEMP_PRAC,PRPR_ID,1,12,0,Latin1_General_BIN,0
CMC_TEMP_PRAC,PDBC_PFX,2,4,0,Latin1_General_BIN,0
CMC_TEMP_PRAC,PRAP_YR_BEG_DT,3,8,23,NULL,0
CMC_TEMP_PRAC,PRAP_CAP_AMT,4,8,19,NULL,0
CMC_TEMP_PRAP,PRAP_PAY_DT,1,8,23,NULL,0
CMC_TEMP_PRAP,CRBD_BAT_ID,2,12,0,Latin1_General_BIN,0
CMC_TEMP_PRAP,PRPR_ID,3,12,0,Latin1_General_BIN,0
CMC_TEMP_PRAP,PDPD_ID,4,8,0,Latin1_General_BIN,0
CMC_TEMP_PRAP,PDBC_PFX,5,4,0,Latin1_General_BIN,0
CMC_TEMP_PRAP,PRAP_EARN_DT,6,8,23,NULL,0
CMC_TEMP_PRAP,PRAP_YR_BEG_DT,7,8,23,NULL,0
CMC_TEMP_PRAP,PRAP_CAP_AMT,8,8,19,NULL,0
CMC_TEMP_PRCD_CAPAC_DTL,GRGR_CK,1,4,10,NULL,0
CMC_TEMP_PRCD_CAPAC_DTL,CSPD_CAT,2,1,0,Latin1_General_BIN,0
CMC_TEMP_PRCD_CAPAC_DTL,NWST_PFX,3,4,0,Latin1_General_BIN,0
CMC_TEMP_PRCD_CAPAC_DTL,PRPR_ID,4,12,0,Latin1_General_BIN,0
CMC_TEMP_PRCD_CAPAC_DTL,NWST_SEQ_NO,5,2,5,NULL,0
CMC_TEMP_PRCD_CAPAC_DTL,NWNW_ID,6,12,0,Latin1_General_BIN,0
CMC_TEMP_PRCD_CAPAC_DTL,NWPR_PFX,7,4,0,Latin1_General_BIN,0
CMC_TEMP_PRCD_CAPAC_DTL,PRCD_MEM_CTR,8,4,10,NULL,0
CMC_TEMP_PRCD_CAPAC_DTL,NWST_LOCK_TOKEN,9,2,5,NULL,0
CMC_TEMP_PRCD_CAPAC_DTL,ATXR_SOURCE_ID,10,8,23,NULL,0
CMC_TEMP_PRCS_CAPAC_SUMM,PRPR_ID,1,12,0,Latin1_General_BIN,0
CMC_TEMP_PRCS_CAPAC_SUMM,NWNW_ID,2,12,0,Latin1_General_BIN,0
CMC_TEMP_PRCS_CAPAC_SUMM,NWPR_PFX,3,4,0,Latin1_General_BIN,0
CMC_TEMP_PRCS_CAPAC_SUMM,PRCS_MEM_CTR,4,4,10,NULL,0
CMC_TEMP_PRCS_CAPAC_SUMM,NWST_LOCK_TOKEN,5,2,5,NULL,0
CMC_TEMP_PRCS_CAPAC_SUMM,ATXR_SOURCE_ID,6,8,23,NULL,0
CMC_TEMP_UMSV_ACT,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,UMSV_PRPR_ID_SVC,2,12,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,UMSV_PRPR_ID_FAC,3,12,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,UMSV_PRPR_ID_REQ,4,12,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRPR_NPI_SVC,5,10,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRPR_NPI_FAC,6,10,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRPR_NPI_REQ,7,10,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,UMSV_PRAD_TYPE_SVC,8,3,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,UMSV_PRAD_TYPE_REQ,9,3,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_CK,10,4,10,NULL,0
CMC_TEMP_UMSV_ACT,GRGR_CK,11,4,10,NULL,0
CMC_TEMP_UMSV_ACT,SBSB_CK,12,4,10,NULL,0
CMC_TEMP_UMSV_ACT,SGSG_CK,13,4,10,NULL,0
CMC_TEMP_UMSV_ACT,CSPD_CAT,14,1,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,CSPD_CAT_DESC,15,7,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,CSPI_ID,16,8,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PLDS_DESC,17,70,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,NTNB_ID,18,8,23,NULL,0
CMC_TEMP_UMSV_ACT,GRGR_ID,19,8,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,GRGR_NAME,20,50,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SGSG_ID,21,4,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SGSG_NAME,22,50,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,UMUM_USID_PRI,23,10,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRPR_NAME_REQ,24,60,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR1_REQ,25,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR2_REQ,26,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR3_REQ,27,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_CITY_REQ,28,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_STATE_REQ,29,2,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ZIP_CD_REQ,30,11,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRPR_NAME_SVC,31,60,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRCP_FIRST_NAME,32,15,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRCP_MID_INIT,33,1,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRCP_LAST_NAME,34,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRCP_TITLE,35,10,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR1_SV,36,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR2_SV,37,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR3_SV,38,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_CITY_SV,39,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_STATE_SV,40,2,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ZIP_CD_SV,41,11,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR1_SV_M,42,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR2_SV_M,43,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR3_SV_M,44,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_CITY_SV_M,45,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_STATE_SV_M,46,2,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ZIP_CD_SV_M,47,11,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRPR_NAME_FAC,48,60,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR1_FA,49,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR2_FA,50,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ADDR3_FA,51,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_CITY_FA,52,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_STATE_FA,53,2,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,PRAD_ZIP_CD_FA,54,11,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_FIRST_NAME,55,15,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_MID_INIT,56,1,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_LAST_NAME,57,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_TITLE,58,10,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_SFX,59,2,5,NULL,0
CMC_TEMP_UMSV_ACT,MEME_REL,60,1,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_REL_DESC,61,10,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MCRL_MEME_CREL_CD,62,2,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MCRL_CREL_DESC,63,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_ADDR1_MEME,64,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_ADDR2_MEME,65,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_ADDR3_MEME,66,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_CITY_MEME,67,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_STATE_MEME,68,2,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_ZIP_CD_MEME,69,11,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_SSN,70,9,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_BIRTH_DT,71,8,23,NULL,0
CMC_TEMP_UMSV_ACT,MEME_AGE,72,2,5,NULL,0
CMC_TEMP_UMSV_ACT,MEME_SEX,73,1,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_SEX_DESC,74,6,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,MEME_RECORD_NO,75,11,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBSB_ID,76,9,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBSB_FIRST_NAME,77,15,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBSB_MID_INIT,78,1,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBSB_LAST_NAME,79,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBSB_TITLE,80,10,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_ADDR1_SB,81,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_ADDR2_SB,82,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_ADDR3_SB,83,30,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_CITY_SB,84,20,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_STATE_SB,85,2,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SBAD_ZIP_CD_SB,86,11,0,Latin1_General_BIN,0
CMC_TEMP_UMSV_ACT,SSN_SB,87,9,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,HIST_ROW_ID,1,9,10,NULL,0
CMC_TPCT_CPT_CONV,TPCT_PFX,1,4,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_MCTR_TCAT,2,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,HIST_CREATE_DTM,2,8,23,NULL,0
CMC_TPCT_CPT_CONV,HIST_USUS_ID,3,20,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_MCTR_SETG,3,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_IPCD_LOW,4,5,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,HIST_LOG_ACT_CD,4,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,HIST_PHYS_ACT_CD,5,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_MODIFIER,5,2,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_IPCD_HIGH,6,5,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,HIST_IMAGE_CD,6,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,HIST_TERM_ID,7,20,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,SESE_ID,7,4,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,CSPD_CAT,8,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TXN1_ROW_ID,8,9,10,NULL,0
CMC_TPCT_CPT_CONV,TPCT_PFX,9,4,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,RPTC_RPT_CAT,9,4,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_LOCK_TOKEN,10,2,5,NULL,0
CMC_TPCT_CPT_CONV,TPCT_MCTR_TCAT,10,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_MCTR_SETG,11,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,ATXR_SOURCE_ID,11,8,23,NULL,0
CMC_TPCT_CPT_CONV,SYS_LAST_UPD_DTM,12,8,23,NULL,1
CMC_TPCT_CPT_CONV,TPCT_IPCD_LOW,12,5,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_MODIFIER,13,2,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,SYS_USUS_ID,13,48,0,Latin1_General_BIN,1
CMC_TPCT_CPT_CONV,SYS_DBUSER_ID,14,48,0,Latin1_General_BIN,1
CMC_TPCT_CPT_CONV,TPCT_IPCD_HIGH,14,5,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,SESE_ID,15,4,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,CSPD_CAT,16,1,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,RPTC_RPT_CAT,17,4,0,Latin1_General_BIN,0
CMC_TPCT_CPT_CONV,TPCT_LOCK_TOKEN,18,2,5,NULL,0
CMC_TPCT_CPT_CONV,ATXR_SOURCE_ID,19,8,23,NULL,0
CMC_TPCT_CPT_CONV,SYS_LAST_UPD_DTM,20,8,23,NULL,1
CMC_TPCT_CPT_CONV,SYS_USUS_ID,21,48,0,Latin1_General_BIN,1
CMC_TPCT_CPT_CONV,SYS_DBUSER_ID,22,48,0,Latin1_General_BIN,1
CMC_TPPX_DESC,TPCT_PFX,1,4,0,Latin1_General_BIN,0
CMC_TPPX_DESC,TPPX_DESC,2,70,0,Latin1_General_BIN,0
CMC_TPPX_DESC,TPPX_LOCK_TOKEN,3,2,5,NULL,0
CMC_TPPX_DESC,ATXR_SOURCE_ID,4,8,23,NULL,0
CMC_TREC_CHILDREN,TREE_ID,1,4,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREE_PARENT_ID,2,12,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREC_CHILD_ID,3,12,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,MCPD_SOURCE,4,4,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREC_DESC,5,70,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREC_ADD_DESC_TAG,6,18,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREC_ASSOCIATION,7,12,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREC_ORDER,8,2,5,NULL,0
CMC_TREC_CHILDREN,PZAP_APP_ID,9,4,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREC_NUM,10,4,10,NULL,0
CMC_TREC_CHILDREN,TREC_RECUR_ID,11,16,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREC_ADDL_DATA1,12,255,0,Latin1_General_BIN,0
CMC_TREC_CHILDREN,TREC_LOCK_TOKEN,13,2,5,NULL,0
CMC_TREC_CHILDREN,ATXR_SOURCE_ID,14,8,23,NULL,0
CMC_TREE_TEMPLATE,TREE_ID,1,4,0,Latin1_General_BIN,0
CMC_TREE_TEMPLATE,TREE_PARENT_ID,2,12,0,Latin1_General_BIN,0
CMC_TREE_TEMPLATE,TREE_BRANCH_DESC,3,70,0,Latin1_General_BIN,0
CMC_TREE_TEMPLATE,TREE_BRANCH_ORDER,4,2,5,NULL,0
CMC_TREE_TEMPLATE,PZAP_APP_ID,5,4,0,Latin1_General_BIN,0
CMC_TREE_TEMPLATE,TREE_NUM,6,4,10,NULL,0
CMC_TREE_TEMPLATE,TREE_ADDL_DATA1,7,255,0,Latin1_General_BIN,0
CMC_TREE_TEMPLATE,TREE_LOCK_TOKEN,8,2,5,NULL,0
CMC_TREE_TEMPLATE,ATXR_SOURCE_ID,9,8,23,NULL,0
CMC_UMAC_ACTIVITY,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMAC_ACTIVITY,UMAC_SEQ_NO,2,2,5,NULL,0
CMC_UMAC_ACTIVITY,USUS_ID,3,10,0,Latin1_General_BIN,0
CMC_UMAC_ACTIVITY,UMAC_ACTIV_DT,4,8,23,NULL,0
CMC_UMAC_ACTIVITY,UMAC_MCTR_REAS,5,4,0,Latin1_General_BIN,0
CMC_UMAC_ACTIVITY,UMAC_UMSV_ADDED,6,2,5,NULL,0
CMC_UMAC_ACTIVITY,UMAC_UMIN_ADDED,7,2,5,NULL,0
CMC_UMAC_ACTIVITY,UMAC_UMIR_ADDED,8,2,5,NULL,0
CMC_UMAC_ACTIVITY,UMAC_NTNB_ADDED,9,2,5,NULL,0
CMC_UMAC_ACTIVITY,UMAC_MCTR_CPLX,10,4,0,Latin1_General_BIN,0
CMC_UMAC_ACTIVITY,UMAC_USID_ROUTE,11,10,0,Latin1_General_BIN,0
CMC_UMAC_ACTIVITY,UMAC_LOCK_TOKEN,12,2,5,NULL,0
CMC_UMAC_ACTIVITY,ATXR_SOURCE_ID,13,8,23,NULL,0
CMC_UMCD_CRCD_DIAG,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMCD_CRCD_DIAG,IDCD_ID,2,10,0,Latin1_General_BIN,0
CMC_UMCD_CRCD_DIAG,UMCD_SEQ_NO,3,2,5,NULL,0
CMC_UMCD_CRCD_DIAG,CRCD_TYPE,4,1,0,Latin1_General_BIN,0
CMC_UMCD_CRCD_DIAG,CRCD_CLS,5,3,0,Latin1_General_BIN,0
CMC_UMCD_CRCD_DIAG,CRCD_CD,6,3,0,Latin1_General_BIN,0
CMC_UMCD_CRCD_DIAG,UMCD_INPUT_DT,7,8,23,NULL,0
CMC_UMCD_CRCD_DIAG,UMCD_LOCK_TOKEN,8,2,5,NULL,0
CMC_UMCD_CRCD_DIAG,ATXR_SOURCE_ID,9,8,23,NULL,0
CMC_UMCI_CLIN_IND,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMCI_CLIN_IND,IPCD_ID,2,7,0,Latin1_General_BIN,0
CMC_UMCI_CLIN_IND,UMCI_SEQ_NO,3,2,5,NULL,0
CMC_UMCI_CLIN_IND,MRCI_IPCD_ID,4,7,0,Latin1_General_BIN,0
CMC_UMCI_CLIN_IND,MRTX_SEQ_NO,5,2,5,NULL,0
CMC_UMCI_CLIN_IND,UMCI_LOCK_TOKEN,6,2,5,NULL,0
CMC_UMCI_CLIN_IND,ATXR_SOURCE_ID,7,8,23,NULL,0
CMC_UMCL_COST_LOG,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMCL_COST_LOG,UMCL_SEQ_NO,2,2,5,NULL,0
CMC_UMCL_COST_LOG,UMCL_FROM_DT,3,8,23,NULL,0
CMC_UMCL_COST_LOG,UMCL_TO_DT,4,8,23,NULL,0
CMC_UMCL_COST_LOG,UMCL_MCTR_COST,5,4,0,Latin1_General_BIN,0
CMC_UMCL_COST_LOG,UMCL_PROJ_COST,6,8,19,NULL,0
CMC_UMCL_COST_LOG,UMCL_ACT_COST,7,8,19,NULL,0
CMC_UMCL_COST_LOG,UMCL_MCTR_CSTS,8,4,0,Latin1_General_BIN,0
CMC_UMCL_COST_LOG,UMCL_LAST_UPD_DTM,9,8,23,NULL,0
CMC_UMCL_COST_LOG,UMCL_LAST_UPD_USID,10,10,0,Latin1_General_BIN,0
CMC_UMCL_COST_LOG,UMCL_LOCK_TOKEN,11,2,5,NULL,0
CMC_UMCL_COST_LOG,ATXR_SOURCE_ID,12,8,23,NULL,0
CMC_UMCP_CRCD_PROC,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMCP_CRCD_PROC,IPCD_ID,2,7,0,Latin1_General_BIN,0
CMC_UMCP_CRCD_PROC,UMCP_SEQ_NO,3,2,5,NULL,0
CMC_UMCP_CRCD_PROC,CRCD_TYPE,4,1,0,Latin1_General_BIN,0
CMC_UMCP_CRCD_PROC,CRCD_CLS,5,3,0,Latin1_General_BIN,0
CMC_UMCP_CRCD_PROC,CRCD_CD,6,3,0,Latin1_General_BIN,0
CMC_UMCP_CRCD_PROC,UMCP_INPUT_DT,7,8,23,NULL,0
CMC_UMCP_CRCD_PROC,UMCP_LOCK_TOKEN,8,2,5,NULL,0
CMC_UMCP_CRCD_PROC,ATXR_SOURCE_ID,9,8,23,NULL,0
CMC_UMDX_DIAG,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMDX_DIAG,UMDX_REF_DTM,2,8,23,NULL,0
CMC_UMDX_DIAG,UMDX_SEQ_NO,3,2,5,NULL,0
CMC_UMDX_DIAG,IDCD_ID,4,10,0,Latin1_General_BIN,0
CMC_UMDX_DIAG,UMDX_ONSET_DT,5,8,23,NULL,0
CMC_UMDX_DIAG,IDCD_ID_SUB,6,10,0,Latin1_General_BIN,0
CMC_UMDX_DIAG,UMDX_LOCK_TOKEN,7,2,5,NULL,0
CMC_UMDX_DIAG,ATXR_SOURCE_ID,8,8,23,NULL,0
CMC_UMEA_EDI_ADDL_DATA,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMEA_EDI_ADDL_DATA,UMEI_SEQ_NO,2,2,5,NULL,0
CMC_UMEA_EDI_ADDL_DATA,UMEA_GTGT_CKN,3,9,15,NULL,0
CMC_UMEA_EDI_ADDL_DATA,UMEA_HIER_LEVEL_NO,4,12,0,Latin1_General_BIN,0
CMC_UMEA_EDI_ADDL_DATA,UMEA_ADDL_DATA,5,255,0,Latin1_General_BIN,0
CMC_UMED_EVAL_DIAG,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMED_EVAL_DIAG,IDCD_ID,2,10,0,Latin1_General_BIN,0
CMC_UMED_EVAL_DIAG,UMED_POS,3,1,0,Latin1_General_BIN,0
CMC_UMED_EVAL_DIAG,UMED_IDCD_ID_CRIT,4,10,0,Latin1_General_BIN,0
CMC_UMED_EVAL_DIAG,UMED_CRIT_PATH,5,99,0,Latin1_General_BIN,0
CMC_UMED_EVAL_DIAG,UMED_CRIT_OUTCOME,6,2,0,Latin1_General_BIN,0
CMC_UMED_EVAL_DIAG,UMED_LOCK_TOKEN,7,2,5,NULL,0
CMC_UMED_EVAL_DIAG,ATXR_SOURCE_ID,8,8,23,NULL,0
CMC_UMEI_EDI_DATA,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMEI_EDI_DATA,UMEI_SEQ_NO,2,2,5,NULL,0
CMC_UMEI_EDI_DATA,UMSV_SEQ_NO,3,2,5,NULL,0
CMC_UMEI_EDI_DATA,UMEI_278_RESP_STS,4,2,0,Latin1_General_BIN,0
CMC_UMEI_EDI_DATA,UMEI_278_STS_DT,5,8,23,NULL,0
CMC_UMEI_EDI_DATA,UMEI_278_REV_TYPE,6,1,0,Latin1_General_BIN,0
CMC_UMEI_EDI_DATA,UMEI_GS02_SENDER,7,20,0,Latin1_General_BIN,0
CMC_UMEI_EDI_DATA,UMEI_LOCK_TOKEN,8,2,5,NULL,0
CMC_UMEI_EDI_DATA,ATXR_SOURCE_ID,9,8,23,NULL,0
CMC_UMEP_EVAL_PROC,UMUM_REF_ID,1,9,0,Latin1_General_BIN,0
CMC_UMEP_EVAL_PROC,IPCD_ID,2,7,0,Latin1_General_BIN,0
